"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NP_414845",50.1698190816976,-1.39252336781117,0.528145461632114,-2.63662848395571,0.00837344828921011,0.0379202856445286
"NP_414846",96.5246208004335,-1.14523029169011,0.38441149127535,-2.97917808827883,0.00289022743260083,0.017199153694435
"NP_414847",35.0281562397306,-0.448232915593395,0.464825191339034,-0.964304267378793,0.334893402044766,0.529048048029468
"NP_414848",138.935964561558,-0.383348285324773,0.384985505748093,-0.995747319317544,0.319372932412924,0.513718711444747
"NP_414849",77.7631274961313,2.52330359690461,0.660737253916308,3.81892133665619,0.000134036493175149,0.00165017383214435
"NP_414850",27.6446629050109,0.960734075446506,0.3987996648537,2.40906440028968,0.0159934755187231,0.0615778757799525
"NP_414851",2.15704687309078,2.44868738242159,1.31879960776832,1.8567547093567,0.0633460599770392,0.170136511185882
"NP_414852",3.82075411825116,1.01443112515084,0.856201176036943,1.18480463884235,0.23609469805972,0.422877167798137
"NP_414853",1.18860297547737,2.38075950792183,1.70545884582639,1.39596420854601,0.162725273448813,0.331578951645947
"NP_414854",4.7075088937352,1.62891662229528,0.996869204876299,1.63403244310011,0.102252038554405,0.237548238720741
"NP_414855",11.3311070856997,1.63355868101458,0.870136926541087,1.87735818488729,0.0604690184926035,0.164995755833832
"NP_414857",2.95163050769688,1.64851153604907,1.26470496560388,1.30347518265806,0.192412583675552,0.370091061977549
"NP_414858",20.6805379049603,0.214166772514065,0.433872947785296,0.493616330788263,0.621577165210283,0.768699339351784
"NP_414859",20.1791961013365,-0.287276051570855,0.446405502640967,-0.643531609425307,0.519879211013385,0.689150005057073
"NP_414860",7.73356058617548,2.0391767472201,1.27557294008129,1.59863594087387,0.109901518916188,0.249535496613383
"NP_414861",1.23440661744178,3.32628525961969,1.52216861107106,2.18522786202981,0.0288721436044141,0.0969953059651559
"NP_414862",21.7651063284075,1.51044845910196,0.533282882234099,2.83235879009315,0.0046205969816494,0.0242345596792632
"NP_414863",357.43933661065,0.686833041311593,0.505022814579063,1.36000398691705,0.173828662239363,0.346565951705554
"NP_414864",15.621618128745,1.06371003947243,0.694213086293628,1.53225293569664,0.125460030205574,0.275289031059402
"NP_414865",9.15183488188955,-0.143172865066965,0.917077977218522,-0.156118529311112,0.875939593165725,0.934732885539732
"NP_414867",6.3822763691045,0.799976355510795,1.20335889912517,0.664786171517381,0.506187268650786,0.678215069629206
"NP_414868",8.59261095648467,-0.71600141341766,1.06544678545217,-0.672019872971689,0.501571044885895,0.675109701005173
"NP_414869",16.8617269287451,0.508391189001414,0.895972582909506,0.567418243257519,0.570430058182443,0.727997640982683
"NP_414870",22.7950797838739,-0.202540149999796,0.831960810847677,-0.243449147314319,0.807657474701778,0.89015436084648
"NP_414871",45.8794638863215,-1.73935415523558,0.416022799794216,-4.18091065224296,2.90343943251687e-05,0.000514609609763335
"NP_414872",11.7420321061997,-0.150776577428173,0.46709666998504,-0.322795230873733,0.746850325046023,0.856160729464524
"NP_414873",2.97718306273255,1.2446175730057,1.00948166623167,1.23292736722182,0.217602863941676,0.401467545283926
